Column1,Column2,Column1,Column2
PiuraChilensis_v1_contig_9234,0.699342,PiuraChilensis_v1_contig_9234,other biological processes
PiuraChilensis_v1_contig_9235,0.674202,,
PiuraChilensis_v1_contig_9236,1.02579,PiuraChilensis_v1_contig_9236,cell organization and biogenesis
PiuraChilensis_v1_contig_9237,0.822929,,
PiuraChilensis_v1_contig_9238,0.526376,,
PiuraChilensis_v1_contig_9239,0.500029,,
PiuraChilensis_v1_contig_924,1.06818,,
PiuraChilensis_v1_contig_9240,0.910771,PiuraChilensis_v1_contig_9240,other metabolic processes
PiuraChilensis_v1_contig_9240,0.910771,PiuraChilensis_v1_contig_9240,protein metabolism
PiuraChilensis_v1_contig_9241,0.758316,,
PiuraChilensis_v1_contig_9242,0.718083,,
PiuraChilensis_v1_contig_9243,0.985353,PiuraChilensis_v1_contig_9243,protein metabolism
PiuraChilensis_v1_contig_9244,0.815585,PiuraChilensis_v1_contig_9244,protein metabolism
PiuraChilensis_v1_contig_9245,0.616973,PiuraChilensis_v1_contig_9245,other metabolic processes
PiuraChilensis_v1_contig_9246,0.86366,,
PiuraChilensis_v1_contig_9247,0.850396,,
PiuraChilensis_v1_contig_9248,0.604645,PiuraChilensis_v1_contig_9248,death
PiuraChilensis_v1_contig_9248,0.604645,PiuraChilensis_v1_contig_9248,other biological processes
PiuraChilensis_v1_contig_9249,1.17618,PiuraChilensis_v1_contig_9249,cell organization and biogenesis
PiuraChilensis_v1_contig_9249,1.17618,PiuraChilensis_v1_contig_9249,transport
PiuraChilensis_v1_contig_925,0.575235,PiuraChilensis_v1_contig_925,other metabolic processes
PiuraChilensis_v1_contig_9250,0.719041,PiuraChilensis_v1_contig_9250,other biological processes
PiuraChilensis_v1_contig_9250,0.719041,PiuraChilensis_v1_contig_9250,protein metabolism
PiuraChilensis_v1_contig_9251,0.271905,,
PiuraChilensis_v1_contig_9252,0.627857,,
PiuraChilensis_v1_contig_9253,0.86252,PiuraChilensis_v1_contig_9253,other metabolic processes
PiuraChilensis_v1_contig_9254,1.0057,,
PiuraChilensis_v1_contig_9255,0.984985,PiuraChilensis_v1_contig_9255,cell cycle and proliferation
PiuraChilensis_v1_contig_9255,0.984985,PiuraChilensis_v1_contig_9255,cell organization and biogenesis
PiuraChilensis_v1_contig_9255,0.984985,PiuraChilensis_v1_contig_9255,other biological processes
PiuraChilensis_v1_contig_9256,0.56762,,
PiuraChilensis_v1_contig_9257,0.675261,,
PiuraChilensis_v1_contig_9258,0.698567,,
PiuraChilensis_v1_contig_9259,1.08953,PiuraChilensis_v1_contig_9259,death
PiuraChilensis_v1_contig_9259,1.08953,PiuraChilensis_v1_contig_9259,other biological processes
PiuraChilensis_v1_contig_9259,1.08953,PiuraChilensis_v1_contig_9259,transport
PiuraChilensis_v1_contig_926,1.02657,PiuraChilensis_v1_contig_926,cell organization and biogenesis
PiuraChilensis_v1_contig_926,1.02657,PiuraChilensis_v1_contig_926,transport
PiuraChilensis_v1_contig_9260,1.2444,,
PiuraChilensis_v1_contig_9261,0.740843,,
PiuraChilensis_v1_contig_9262,0.82242,PiuraChilensis_v1_contig_9262,other biological processes
PiuraChilensis_v1_contig_9262,0.82242,PiuraChilensis_v1_contig_9262,transport
PiuraChilensis_v1_contig_9263,0.691808,PiuraChilensis_v1_contig_9263,cell organization and biogenesis
PiuraChilensis_v1_contig_9263,0.691808,PiuraChilensis_v1_contig_9263,other metabolic processes
PiuraChilensis_v1_contig_9264,0.92296,,
PiuraChilensis_v1_contig_9265,0.517012,PiuraChilensis_v1_contig_9265,other biological processes
PiuraChilensis_v1_contig_9265,0.517012,PiuraChilensis_v1_contig_9265,other metabolic processes
PiuraChilensis_v1_contig_9266,0.828169,PiuraChilensis_v1_contig_9266,cell adhesion
PiuraChilensis_v1_contig_9266,0.828169,PiuraChilensis_v1_contig_9266,developmental processes
PiuraChilensis_v1_contig_9266,0.828169,PiuraChilensis_v1_contig_9266,other biological processes
PiuraChilensis_v1_contig_9266,0.828169,PiuraChilensis_v1_contig_9266,signal transduction
PiuraChilensis_v1_contig_9266,0.828169,PiuraChilensis_v1_contig_9266,stress response
PiuraChilensis_v1_contig_9267,0.455489,PiuraChilensis_v1_contig_9267,developmental processes
PiuraChilensis_v1_contig_9267,0.455489,PiuraChilensis_v1_contig_9267,signal transduction
PiuraChilensis_v1_contig_9268,0.589091,,
PiuraChilensis_v1_contig_9269,0.86138,PiuraChilensis_v1_contig_9269,cell organization and biogenesis
PiuraChilensis_v1_contig_9269,0.86138,PiuraChilensis_v1_contig_9269,other biological processes
PiuraChilensis_v1_contig_927,0.885193,PiuraChilensis_v1_contig_927,other biological processes
PiuraChilensis_v1_contig_927,0.885193,PiuraChilensis_v1_contig_927,transport
PiuraChilensis_v1_contig_9270,0.661465,,
PiuraChilensis_v1_contig_9271,0.680215,PiuraChilensis_v1_contig_9271,other metabolic processes
PiuraChilensis_v1_contig_9272,0.695147,PiuraChilensis_v1_contig_9272,other metabolic processes
PiuraChilensis_v1_contig_9273,0.891593,PiuraChilensis_v1_contig_9273,protein metabolism
PiuraChilensis_v1_contig_9274,0.86964,,
PiuraChilensis_v1_contig_9275,0.634403,,
PiuraChilensis_v1_contig_9276,0.729676,PiuraChilensis_v1_contig_9276,protein metabolism
PiuraChilensis_v1_contig_9277,0.667674,PiuraChilensis_v1_contig_9277,DNA metabolism
PiuraChilensis_v1_contig_9277,0.667674,PiuraChilensis_v1_contig_9277,other metabolic processes
PiuraChilensis_v1_contig_9277,0.667674,PiuraChilensis_v1_contig_9277,stress response
PiuraChilensis_v1_contig_9278,0.88286,PiuraChilensis_v1_contig_9278,transport
PiuraChilensis_v1_contig_9279,0.642442,,
PiuraChilensis_v1_contig_928,1.1526,PiuraChilensis_v1_contig_928,transport
PiuraChilensis_v1_contig_9280,0.969822,,
PiuraChilensis_v1_contig_9281,0.54623,,
PiuraChilensis_v1_contig_9282,0.497356,,
PiuraChilensis_v1_contig_9283,1.03586,,
PiuraChilensis_v1_contig_9284,1.17016,PiuraChilensis_v1_contig_9284,other biological processes
PiuraChilensis_v1_contig_9285,0.62778,PiuraChilensis_v1_contig_9285,other biological processes
PiuraChilensis_v1_contig_9285,0.62778,PiuraChilensis_v1_contig_9285,transport
PiuraChilensis_v1_contig_9286,0.499001,PiuraChilensis_v1_contig_9286,cell adhesion
PiuraChilensis_v1_contig_9286,0.499001,PiuraChilensis_v1_contig_9286,protein metabolism
PiuraChilensis_v1_contig_9286,0.499001,PiuraChilensis_v1_contig_9286,transport
PiuraChilensis_v1_contig_9287,0.434819,,
PiuraChilensis_v1_contig_9288,0.67697,PiuraChilensis_v1_contig_9288,transport
PiuraChilensis_v1_contig_9289,0.971675,,
PiuraChilensis_v1_contig_929,1.06736,PiuraChilensis_v1_contig_929,protein metabolism
PiuraChilensis_v1_contig_9290,1.19018,PiuraChilensis_v1_contig_9290,RNA metabolism
PiuraChilensis_v1_contig_9290,1.19018,PiuraChilensis_v1_contig_9290,other biological processes
PiuraChilensis_v1_contig_9290,1.19018,PiuraChilensis_v1_contig_9290,other metabolic processes
PiuraChilensis_v1_contig_9290,1.19018,PiuraChilensis_v1_contig_9290,protein metabolism
PiuraChilensis_v1_contig_9290,1.19018,PiuraChilensis_v1_contig_9290,signal transduction
PiuraChilensis_v1_contig_9290,1.19018,PiuraChilensis_v1_contig_9290,stress response
PiuraChilensis_v1_contig_9290,1.19018,PiuraChilensis_v1_contig_9290,transport
PiuraChilensis_v1_contig_9291,0.759401,PiuraChilensis_v1_contig_9291,cell cycle and proliferation
PiuraChilensis_v1_contig_9291,0.759401,PiuraChilensis_v1_contig_9291,cell organization and biogenesis
PiuraChilensis_v1_contig_9291,0.759401,PiuraChilensis_v1_contig_9291,other biological processes
PiuraChilensis_v1_contig_9291,0.759401,PiuraChilensis_v1_contig_9291,transport
PiuraChilensis_v1_contig_9292,0.625534,,
PiuraChilensis_v1_contig_9293,0.557121,PiuraChilensis_v1_contig_9293,cell cycle and proliferation
PiuraChilensis_v1_contig_9293,0.557121,PiuraChilensis_v1_contig_9293,developmental processes
PiuraChilensis_v1_contig_9293,0.557121,PiuraChilensis_v1_contig_9293,other biological processes
PiuraChilensis_v1_contig_9294,1.22747,,
PiuraChilensis_v1_contig_9295,0.940283,PiuraChilensis_v1_contig_9295,cell cycle and proliferation
PiuraChilensis_v1_contig_9295,0.940283,PiuraChilensis_v1_contig_9295,cell organization and biogenesis
PiuraChilensis_v1_contig_9295,0.940283,PiuraChilensis_v1_contig_9295,developmental processes
PiuraChilensis_v1_contig_9295,0.940283,PiuraChilensis_v1_contig_9295,other biological processes
PiuraChilensis_v1_contig_9296,0.818674,PiuraChilensis_v1_contig_9296,RNA metabolism
PiuraChilensis_v1_contig_9296,0.818674,PiuraChilensis_v1_contig_9296,cell cycle and proliferation
PiuraChilensis_v1_contig_9296,0.818674,PiuraChilensis_v1_contig_9296,developmental processes
PiuraChilensis_v1_contig_9297,0.899323,PiuraChilensis_v1_contig_9297,cell organization and biogenesis
PiuraChilensis_v1_contig_9297,0.899323,PiuraChilensis_v1_contig_9297,cell-cell signaling
PiuraChilensis_v1_contig_9297,0.899323,PiuraChilensis_v1_contig_9297,other biological processes
PiuraChilensis_v1_contig_9297,0.899323,PiuraChilensis_v1_contig_9297,transport
PiuraChilensis_v1_contig_9298,0.863639,,
PiuraChilensis_v1_contig_9299,0.574429,PiuraChilensis_v1_contig_9299,death
PiuraChilensis_v1_contig_9299,0.574429,PiuraChilensis_v1_contig_9299,other biological processes
PiuraChilensis_v1_contig_9299,0.574429,PiuraChilensis_v1_contig_9299,stress response
PiuraChilensis_v1_contig_9299,0.574429,PiuraChilensis_v1_contig_9299,transport
PiuraChilensis_v1_contig_93,0.595977,PiuraChilensis_v1_contig_93,other metabolic processes
PiuraChilensis_v1_contig_93,0.595977,PiuraChilensis_v1_contig_93,protein metabolism
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,cell adhesion
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,cell cycle and proliferation
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,cell organization and biogenesis
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,death
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,developmental processes
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,other biological processes
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,other metabolic processes
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,signal transduction
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,stress response
PiuraChilensis_v1_contig_930,0.645465,PiuraChilensis_v1_contig_930,transport
PiuraChilensis_v1_contig_9300,0.488305,,
PiuraChilensis_v1_contig_9301,1.31611,,
PiuraChilensis_v1_contig_9302,0.620806,PiuraChilensis_v1_contig_9302,cell cycle and proliferation
PiuraChilensis_v1_contig_9302,0.620806,PiuraChilensis_v1_contig_9302,other metabolic processes
PiuraChilensis_v1_contig_9302,0.620806,PiuraChilensis_v1_contig_9302,protein metabolism
PiuraChilensis_v1_contig_9302,0.620806,PiuraChilensis_v1_contig_9302,signal transduction
PiuraChilensis_v1_contig_9303,0.629955,,
PiuraChilensis_v1_contig_9304,0.921661,PiuraChilensis_v1_contig_9304,transport
PiuraChilensis_v1_contig_9305,0.726767,PiuraChilensis_v1_contig_9305,other metabolic processes
PiuraChilensis_v1_contig_9306,0.733952,,
PiuraChilensis_v1_contig_9307,0.386534,PiuraChilensis_v1_contig_9307,cell adhesion
PiuraChilensis_v1_contig_9307,0.386534,PiuraChilensis_v1_contig_9307,cell cycle and proliferation
PiuraChilensis_v1_contig_9307,0.386534,PiuraChilensis_v1_contig_9307,developmental processes
PiuraChilensis_v1_contig_9307,0.386534,PiuraChilensis_v1_contig_9307,other biological processes
PiuraChilensis_v1_contig_9307,0.386534,PiuraChilensis_v1_contig_9307,protein metabolism
PiuraChilensis_v1_contig_9307,0.386534,PiuraChilensis_v1_contig_9307,signal transduction
PiuraChilensis_v1_contig_9307,0.386534,PiuraChilensis_v1_contig_9307,transport
PiuraChilensis_v1_contig_9308,0.492437,,
PiuraChilensis_v1_contig_9309,0.785675,PiuraChilensis_v1_contig_9309,other metabolic processes
PiuraChilensis_v1_contig_931,0.960372,PiuraChilensis_v1_contig_931,RNA metabolism
PiuraChilensis_v1_contig_931,0.960372,PiuraChilensis_v1_contig_931,other biological processes
PiuraChilensis_v1_contig_9310,0.809787,,
PiuraChilensis_v1_contig_9311,0.875045,PiuraChilensis_v1_contig_9311,cell organization and biogenesis
PiuraChilensis_v1_contig_9311,0.875045,PiuraChilensis_v1_contig_9311,other metabolic processes
PiuraChilensis_v1_contig_9311,0.875045,PiuraChilensis_v1_contig_9311,signal transduction
PiuraChilensis_v1_contig_9311,0.875045,PiuraChilensis_v1_contig_9311,transport
PiuraChilensis_v1_contig_9312,1.23668,PiuraChilensis_v1_contig_9312,protein metabolism
PiuraChilensis_v1_contig_9313,0.91887,PiuraChilensis_v1_contig_9313,other metabolic processes
PiuraChilensis_v1_contig_9313,0.91887,PiuraChilensis_v1_contig_9313,transport
PiuraChilensis_v1_contig_9314,0.894798,,
PiuraChilensis_v1_contig_9315,0.753613,PiuraChilensis_v1_contig_9315,other metabolic processes
PiuraChilensis_v1_contig_9316,0.971182,,
PiuraChilensis_v1_contig_9317,0.885833,PiuraChilensis_v1_contig_9317,protein metabolism
PiuraChilensis_v1_contig_9318,1.03753,,
PiuraChilensis_v1_contig_9319,0.995925,,
PiuraChilensis_v1_contig_932,0.637202,PiuraChilensis_v1_contig_932,death
PiuraChilensis_v1_contig_932,0.637202,PiuraChilensis_v1_contig_932,other biological processes
PiuraChilensis_v1_contig_932,0.637202,PiuraChilensis_v1_contig_932,other metabolic processes
PiuraChilensis_v1_contig_932,0.637202,PiuraChilensis_v1_contig_932,transport
PiuraChilensis_v1_contig_9320,0.56944,,
PiuraChilensis_v1_contig_9321,1.31869,,
PiuraChilensis_v1_contig_9322,0.393479,,
PiuraChilensis_v1_contig_9323,0.970677,PiuraChilensis_v1_contig_9323,other metabolic processes
PiuraChilensis_v1_contig_9323,0.970677,PiuraChilensis_v1_contig_9323,protein metabolism
PiuraChilensis_v1_contig_9323,0.970677,PiuraChilensis_v1_contig_9323,signal transduction
PiuraChilensis_v1_contig_9324,1.21223,,
PiuraChilensis_v1_contig_9325,0.623005,PiuraChilensis_v1_contig_9325,RNA metabolism
PiuraChilensis_v1_contig_9325,0.623005,PiuraChilensis_v1_contig_9325,cell organization and biogenesis
PiuraChilensis_v1_contig_9325,0.623005,PiuraChilensis_v1_contig_9325,developmental processes
PiuraChilensis_v1_contig_9326,0.596686,PiuraChilensis_v1_contig_9326,RNA metabolism
PiuraChilensis_v1_contig_9326,0.596686,PiuraChilensis_v1_contig_9326,other metabolic processes
PiuraChilensis_v1_contig_9327,0.512228,,
PiuraChilensis_v1_contig_9328,1.22718,,
PiuraChilensis_v1_contig_9329,1.25073,,
PiuraChilensis_v1_contig_933,0.978793,PiuraChilensis_v1_contig_933,DNA metabolism
PiuraChilensis_v1_contig_933,0.978793,PiuraChilensis_v1_contig_933,cell cycle and proliferation
PiuraChilensis_v1_contig_933,0.978793,PiuraChilensis_v1_contig_933,cell organization and biogenesis
PiuraChilensis_v1_contig_933,0.978793,PiuraChilensis_v1_contig_933,developmental processes
PiuraChilensis_v1_contig_933,0.978793,PiuraChilensis_v1_contig_933,other biological processes
PiuraChilensis_v1_contig_933,0.978793,PiuraChilensis_v1_contig_933,other metabolic processes
PiuraChilensis_v1_contig_933,0.978793,PiuraChilensis_v1_contig_933,protein metabolism
PiuraChilensis_v1_contig_933,0.978793,PiuraChilensis_v1_contig_933,signal transduction
PiuraChilensis_v1_contig_9330,0.735445,PiuraChilensis_v1_contig_9330,RNA metabolism
PiuraChilensis_v1_contig_9330,0.735445,PiuraChilensis_v1_contig_9330,other biological processes
PiuraChilensis_v1_contig_9331,1.20811,PiuraChilensis_v1_contig_9331,RNA metabolism
PiuraChilensis_v1_contig_9331,1.20811,PiuraChilensis_v1_contig_9331,cell adhesion
PiuraChilensis_v1_contig_9331,1.20811,PiuraChilensis_v1_contig_9331,developmental processes
PiuraChilensis_v1_contig_9331,1.20811,PiuraChilensis_v1_contig_9331,other biological processes
PiuraChilensis_v1_contig_9331,1.20811,PiuraChilensis_v1_contig_9331,other metabolic processes
PiuraChilensis_v1_contig_9331,1.20811,PiuraChilensis_v1_contig_9331,protein metabolism
PiuraChilensis_v1_contig_9331,1.20811,PiuraChilensis_v1_contig_9331,signal transduction
PiuraChilensis_v1_contig_9332,0.8786,,
PiuraChilensis_v1_contig_9333,0.961125,PiuraChilensis_v1_contig_9333,other metabolic processes
PiuraChilensis_v1_contig_9334,0.606077,PiuraChilensis_v1_contig_9334,RNA metabolism
PiuraChilensis_v1_contig_9334,0.606077,PiuraChilensis_v1_contig_9334,other biological processes
PiuraChilensis_v1_contig_9335,1.21999,,
PiuraChilensis_v1_contig_9336,0.324184,,
PiuraChilensis_v1_contig_9337,0.724157,PiuraChilensis_v1_contig_9337,other biological processes
PiuraChilensis_v1_contig_9338,0.34945,PiuraChilensis_v1_contig_9338,other biological processes
PiuraChilensis_v1_contig_9339,0.522747,,
PiuraChilensis_v1_contig_934,0.832752,PiuraChilensis_v1_contig_934,RNA metabolism
PiuraChilensis_v1_contig_934,0.832752,PiuraChilensis_v1_contig_934,cell organization and biogenesis
PiuraChilensis_v1_contig_934,0.832752,PiuraChilensis_v1_contig_934,developmental processes
PiuraChilensis_v1_contig_934,0.832752,PiuraChilensis_v1_contig_934,transport
PiuraChilensis_v1_contig_9340,0.695753,,
PiuraChilensis_v1_contig_9341,0.839379,,
PiuraChilensis_v1_contig_9342,0.736653,,
PiuraChilensis_v1_contig_9343,0.845029,PiuraChilensis_v1_contig_9343,other metabolic processes
PiuraChilensis_v1_contig_9343,0.845029,PiuraChilensis_v1_contig_9343,signal transduction
PiuraChilensis_v1_contig_9344,1.13217,,
PiuraChilensis_v1_contig_9345,1.16691,,
PiuraChilensis_v1_contig_9346,0.725716,,
PiuraChilensis_v1_contig_9347,0.831924,,
PiuraChilensis_v1_contig_9348,0.575558,,
PiuraChilensis_v1_contig_9349,0.746914,,
PiuraChilensis_v1_contig_935,0.490594,PiuraChilensis_v1_contig_935,other biological processes
PiuraChilensis_v1_contig_935,0.490594,PiuraChilensis_v1_contig_935,other metabolic processes
PiuraChilensis_v1_contig_9350,1.03022,,
PiuraChilensis_v1_contig_9351,0.879764,PiuraChilensis_v1_contig_9351,protein metabolism
PiuraChilensis_v1_contig_9352,1.1903,,
PiuraChilensis_v1_contig_9353,0.914016,PiuraChilensis_v1_contig_9353,RNA metabolism
PiuraChilensis_v1_contig_9353,0.914016,PiuraChilensis_v1_contig_9353,cell organization and biogenesis
PiuraChilensis_v1_contig_9353,0.914016,PiuraChilensis_v1_contig_9353,death
PiuraChilensis_v1_contig_9353,0.914016,PiuraChilensis_v1_contig_9353,other biological processes
PiuraChilensis_v1_contig_9353,0.914016,PiuraChilensis_v1_contig_9353,protein metabolism
PiuraChilensis_v1_contig_9354,0.320814,,
PiuraChilensis_v1_contig_9355,0.614149,PiuraChilensis_v1_contig_9355,RNA metabolism
PiuraChilensis_v1_contig_9356,0.962089,PiuraChilensis_v1_contig_9356,death
PiuraChilensis_v1_contig_9356,0.962089,PiuraChilensis_v1_contig_9356,other metabolic processes
PiuraChilensis_v1_contig_9356,0.962089,PiuraChilensis_v1_contig_9356,protein metabolism
PiuraChilensis_v1_contig_9356,0.962089,PiuraChilensis_v1_contig_9356,signal transduction
PiuraChilensis_v1_contig_9356,0.962089,PiuraChilensis_v1_contig_9356,stress response
PiuraChilensis_v1_contig_9357,0.175605,,
PiuraChilensis_v1_contig_9358,0.656118,,
PiuraChilensis_v1_contig_9359,1.98186,,
PiuraChilensis_v1_contig_936,0.97882,PiuraChilensis_v1_contig_936,other metabolic processes
PiuraChilensis_v1_contig_9360,0.793071,PiuraChilensis_v1_contig_9360,RNA metabolism
PiuraChilensis_v1_contig_9360,0.793071,PiuraChilensis_v1_contig_9360,cell organization and biogenesis
PiuraChilensis_v1_contig_9360,0.793071,PiuraChilensis_v1_contig_9360,other biological processes
